,movieId,title,details
4037,5721,"Chosen, The ","Drama,1981,In Netflix queue, Drama,1981,Judaism"
4038,5723,Continental Divide ,"Comedy|Romance,1981,nan"
4039,5733,Eyewitness ,"Thriller,Janitor, The (1981,nan"
4040,5735,Faces of Death ,"Documentary|Horror,1978,nan"
4041,5736,Faces of Death 3 ,"Documentary|Horror,1985,nan"
4042,5741,"Woman Next Door, The ","Drama|Romance,Femme d'à côté, La (1981,nan"
4043,5742,First Monday in October ,"Comedy|Drama,1981,nan"
4044,5745,"Four Seasons, The ","Comedy|Drama,1981,nan"
4045,5746,Galaxy of Terror ,"Action|Horror|Mystery|Sci-Fi,Quest (1981,nan"
4046,5747,Gallipoli ,"Drama|War,1981,World War I"
4047,5749,Ghost Story ,"Drama|Horror,1981,nan"
4048,5752,Gregory's Girl ,"Comedy|Romance,1981,nan"
4049,5755,Happy Birthday to Me ,"Horror|Mystery,1981,nan"
4050,5764,Looker ,"Drama|Horror|Sci-Fi|Thriller,1981,nan"
4051,5767,Teddy Bear ,"Comedy|Crime,Mis (1981,nan"
4052,5768,Modern Problems ,"Comedy|Fantasy,1981,nan"
4053,5771,My Bloody Valentine ,"Drama|Horror|Thriller,1981,nan"
4054,5772,My Dinner with André ,"Drama,1981,nan"
4055,5773,Neighbors ,"Comedy,1981,nan"
4056,5779,Piranha II: The Spawning ,"Horror|Sci-Fi,1981,nan"
4057,5780,Polyester ,"Comedy,1981,nan"
4058,5782,"Professional, The ","Action|Drama|Thriller,Le professionnel (1981,nan"
4059,5784,Ghost Ship ,"Horror,2002,nan"
4060,5785,Jackass: The Movie ,"Action|Comedy|Documentary,2002,nan"
4061,5786,Paid in Full ,"Action|Drama,2002,nan"
4062,5787,"Truth About Charlie, The ","Mystery|Thriller,2002,nan"
4063,5788,All or Nothing ,"Drama,2002,nan"
4064,5791,Frida ,"Drama|Romance,2002,art"
4065,5792,Roger Dodger ,"Comedy|Drama,2002,dating"
4066,5796,Casino Royale ,"Action|Adventure|Comedy,1967,nan"
4067,5797,"Company of Wolves, The ","Fantasy|Horror,1984,nan"
4068,5799,Exodus ,"Drama|Romance|War,1960,nan"
4069,5801,"Russians Are Coming, the Russians Are Coming, The ","Comedy|War,1966,nan"
4070,5802,"World of Henry Orient, The ","Comedy,1964,teenagers"
4071,5803,I Spy ,"Action|Adventure|Comedy|Crime,2002,nan"
4072,5804,"Santa Clause 2, The ","Children|Comedy|Fantasy|Romance,2002,nan"
4073,5809,Femme Fatale ,"Crime|Thriller,2002,nan"
4074,5810,8 Mile ,"Drama,2002,nan"
4075,5812,Far from Heaven ,"Drama|Romance,2002,salute to Douglas Sirk"
4076,5816,Harry Potter and the Chamber of Secrets ,"Adventure|Fantasy,2002,Magic, Adventure|Fantasy,2002,Wizards"
4077,5817,Ararat ,"Drama|War,2002,nan"
4078,5818,"Crime of Father Amaro, The ","Drama|Romance,Crimen del padre Amaro, El (2002,nan"
4079,5820,Standing in the Shadows of Motown ,"Documentary|Musical,2002,music business"
4080,5826,Rio Grande ,"Romance|Western,1950,nan"
4081,5828,Blackrock ,"Drama|Thriller,1997,nan"
4082,5829,Men with Brooms ,"Comedy|Drama|Romance,2002,nan"
4083,5833,Dog Soldiers ,"Action|Horror,2002,nan"
4084,5836,Houseboat ,"Comedy|Romance,1958,nan"
4085,5838,Madame Bovary ,"Drama,1991,nan"
4086,5839,My Father's Glory ,"Adventure|Drama,La gloire de mon père (1990,nan"
4087,5840,My Mother's Castle ,"Comedy|Drama,Château de ma mère, Le (1990,nan"
4088,5841,Return to the Blue Lagoon ,"Adventure|Romance,1991,nan"
4089,5843,Toy Soldiers ,"Action|Drama,1991,nan"
4090,5847,Ragtime ,"Drama,1981,nan"
4091,5849,I'm Starting From Three ,"Comedy,Ricomincio da Tre (1981,nan"
4092,5853,Scanners ,"Horror|Sci-Fi|Thriller,1981,nan"
4093,5856,Do You Remember Dolly Bell? ,"Comedy|Drama|Romance,Sjecas li se, Dolly Bell (1981,nan"
4094,5863,Take This Job and Shove It ,"Comedy,1981,nan"
4095,5867,Thief ,"Crime|Drama|Thriller,1981,nan"
4096,5872,Die Another Day ,"Action|Adventure|Thriller,2002,nan"
4097,5873,The Emperor's Club ,"Drama,2002,nan"
4098,5874,Friday After Next ,"Comedy,2002,nan"
4099,5875,Personal Velocity ,"Drama,2002,short films"
4100,5876,"Quiet American, The ","Drama|Thriller|War,2002,Graham Greene"
4101,5878,Talk to Her ,"Drama|Romance,Hable con Ella (2002,coma"
4102,5879,Eight Crazy Nights ,"Animation|Comedy|Musical,Adam Sandler's Eight Crazy Nights (2002,nan"
4103,5880,Extreme Ops ,"Action|Adventure|Crime|Thriller,2002,nan"
4104,5881,Solaris ,"Drama|Romance|Sci-Fi,2002,nan"
4105,5882,Treasure Planet ,"Adventure|Animation|Children|Sci-Fi|IMAX,2002,nan"
4106,5883,They ,"Horror|Thriller,2002,nan"
4107,5884,Chopper Chicks in Zombietown ,"Comedy|Horror,1989,nan"
4108,5888,Brother ,"Crime|Drama,Brat (1997,nan"
4109,5889,"Cruel Romance, A ","Drama|Romance,Zhestokij Romans (1984,nan"
4110,5890,Elling ,"Comedy|Drama,2001,nan"
4111,5891,I Spit on Your Grave ,"Horror|Thriller,Day of the Woman (1978,nan"
4112,5893,"Last Seduction, The ","Crime|Drama|Thriller,1994,nan"
4113,5896,New Waterford Girl ,"Comedy,1999,nan"
4114,5899,Zulu ,"Action|Drama|War,1964,Africa"
4115,5900,Analyze That ,"Comedy|Crime,2002,nan"
4116,5901,Empire ,"Crime|Drama,2002,nan"
4117,5902,Adaptation ,"Comedy|Drama|Romance,2002,nan"
4118,5903,Equilibrium ,"Action|Sci-Fi|Thriller,2002,nan"
4119,5909,Visitor Q ,"Comedy|Drama|Horror,Bizita Q (2001,nan"
4120,5912,Hit the Bank ,"Comedy|Crime,Vabank (1981,nan"
4121,5915,Victory ,"Action|Drama|War,a.k.a. Escape to Victory (1981,nan"
4122,5919,Android ,"Sci-Fi,1982,nan"
4123,5922,Attila ,"Action,Attila Flagello di Dio (1982,nan"
4124,5925,"Beast Within, The ","Horror,1982,nan"
4125,5927,"Best Little Whorehouse in Texas, The ","Comedy|Drama|Musical|Romance,1982,nan"
4126,5929,"Party 2, The ","Comedy|Romance,Boum 2, La (1982,nan"
4127,5932,Burden of Dreams ,"Documentary,1982,nan"
4128,5938,Deathtrap ,"Comedy|Crime|Mystery|Thriller,1982,nan"
4129,5941,Drumline ,"Comedy|Drama|Musical|Romance,2002,nan"
4130,5942,"Hot Chick, The ","Comedy,2002,nan"
4131,5943,Maid in Manhattan ,"Comedy|Romance,2002,nan"
4132,5944,Star Trek: Nemesis ,"Action|Drama|Sci-Fi|Thriller,2002,nan"
4133,5945,About Schmidt ,"Comedy|Drama,2002,nan"
4134,5947,Evelyn ,"Drama,2002,nan"
4135,5949,Intact ,"Thriller,Intacto (2001,nan"
4136,5951,Morvern Callar ,"Drama,2002,nan"
4137,5952,"Lord of the Rings: The Two Towers, The ","Adventure|Fantasy,2002,Myth, Adventure|Fantasy,2002,Tolkein"
4138,5953,Devils on the Doorstep ,"Drama|War,Guizi lai le (2000,nan"
4139,5954,25th Hour ,"Crime|Drama,2002,crime, Crime|Drama,2002,nightclub"
4140,5955,Antwone Fisher ,"Drama,2002,nan"
4141,5956,Gangs of New York ,"Crime|Drama,2002,nan"
4142,5957,Two Weeks Notice ,"Comedy|Romance,2002,nan"
4143,5959,Narc ,"Crime|Drama|Thriller,2002,nan"
4144,5961,Blue Steel ,"Action|Thriller,1990,nan"
4145,5962,Body of Evidence ,"Drama|Thriller,1993,nan"
4146,5963,"Children's Hour, The ","Drama,1961,nan"
4147,5965,"Duellists, The ","Action|War,1977,nan"
4148,5968,Miami Blues ,"Comedy|Crime|Drama,1990,nan"
4149,5969,My Girl 2 ,"Comedy|Drama|Romance,1994,nan"
4150,5970,My Girl ,"Comedy|Drama|Romance,1991,nan"
4151,5971,My Neighbor Totoro ,"Animation|Children|Drama|Fantasy,Tonari no Totoro (1988,anime"
4152,5974,"Thief of Bagdad, The ","Adventure|Fantasy,1940,nan"
4153,5975,War and Peace ,"Drama|Romance|War,1956,nan"
4154,5979,Attack of the Crab Monsters ,"Horror|Sci-Fi,1957,nan"
4155,5980,Black Christmas ,"Horror|Mystery|Thriller,1974,nan"
4156,5984,"Story of O, The ","Drama|Romance,Histoire d'O (1975,nan"
4157,5986,Fat City ,"Drama,1972,nan"
4158,5988,Quicksilver ,"Drama,1986,nan"
4159,5989,Catch Me If You Can ,"Crime|Drama,2002,crime, Crime|Drama,2002,cheating, Crime|Drama,2002,intelligent, Crime|Drama,2002,Leonardo DiCaprio, Crime|Drama,2002,lies, Crime|Drama,2002,smart, Crime|Drama,2002,Tom Hanks, Crime|Drama,2002,twists & turns"
4160,5990,Pinocchio ,"Children|Comedy|Fantasy,2002,nan"
4161,5991,Chicago ,"Comedy|Crime|Drama|Musical,2002,court, Comedy|Crime|Drama|Musical,2002,jazz, Comedy|Crime|Drama|Musical,2002,murder"
4162,5992,"Hours, The ","Drama|Romance,2002,nan"
4163,5993,Max ,"Drama,2002,nan"
4164,5994,Nicholas Nickleby ,"Drama|Romance,2002,Dickens"
4165,5995,"Pianist, The ","Drama|War,2002,holocaust, Drama|War,2002,true story, Drama|War,2002,Holocaust"
4166,5999,Heavy Metal 2000 ,"Action|Adventure|Animation|Fantasy|Sci-Fi,2000,nan"
4167,6001,"King of Comedy, The ","Comedy|Drama,1983,nan"
4168,6002,Love Liza ,"Drama,2002,drugs, Drama,2002,planes, Drama,2002,widows/widowers"
4169,6003,Confessions of a Dangerous Mind ,"Comedy|Crime|Drama|Thriller,2002,television"
4170,6005,Blue Collar Comedy Tour: The Movie ,"Comedy|Documentary,2003,nan"
4171,6006,Just Married ,"Comedy|Romance,2003,nan"
4172,6009,"City of Lost Souls, The ","Crime|Drama|Thriller,Hyôryuu-gai (2000,nan"
4173,6012,"Guy Thing, A ","Comedy|Romance,2003,nan"
4174,6013,Kangaroo Jack ,"Action|Comedy,2003,nan"
4175,6014,National Security ,"Action|Comedy,2003,nan"
4176,6016,City of God ,"Action|Adventure|Crime|Drama|Thriller,Cidade de Deus (2002,multiple storylines, Action|Adventure|Crime|Drama|Thriller,Cidade de Deus (2002,true story, Action|Adventure|Crime|Drama|Thriller,Cidade de Deus (2002,crime, Action|Adventure|Crime|Drama|Thriller,Cidade de Deus (2002,photography, Action|Adventure|Crime|Drama|Thriller,Cidade de Deus (2002,violence, Action|Adventure|Crime|Drama|Thriller,Cidade de Deus (2002,not seen"
4177,6020,Alice Adams ,"Comedy|Drama,1935,class"
4178,6021,"American Friend, The ","Crime|Drama|Mystery|Thriller,Amerikanische Freund, Der (1977,nan"
4179,6022,American Me ,"Drama,1992,nan"
4180,6023,Band of Outsiders ,"Comedy|Crime|Drama|Romance,Bande à part (1964,nan"
4181,6025,CB4 - The Movie ,"Comedy,1993,nan"
4182,6027,Dogfight ,"Drama|Romance,1991,In Netflix queue"
4183,6030,Girls! Girls! Girls! ,"Comedy|Musical,1962,nan"
4184,6031,Imitation of Life ,"Drama|Romance,1959,motherhood, Drama|Romance,1959,race"
4185,6033,Mystery Date ,"Comedy,1991,nan"
4186,6035,Pépé le Moko ,"Crime|Drama|Romance,1937,nan"
4187,6036,Secret Admirer ,"Comedy|Romance,1985,nan"
4188,6039,"Woman in Red, The ","Comedy|Romance,1984,nan"
4189,6040,Darkness Falls ,"Horror|Thriller,2003,nan"
4190,6041,Amen. ,"Drama,2002,In Netflix queue"
4191,6042,Blind Spot: Hitler's Secretary ,"Documentary,Im toten Winkel - Hitlers Sekretärin (2002,nan"
4192,6044,Blind Date ,"Horror|Thriller,1984,nan"
4193,6049,Ethan Frome ,"Drama,1993,nan"
4194,6051,"Harder They Come, The ","Action|Crime|Drama,1973,nan"
4195,6055,Sugar Hill ,"Drama,1994,nan"
4196,6057,Biker Boyz ,"Action|Crime|Drama,2003,nan"
4197,6058,Final Destination 2 ,"Horror|Thriller,2003,sequel, Horror|Thriller,2003,violent"
4198,6059,"Recruit, The ","Action|Thriller,2003,nan"
4199,6060,"Guru, The ","Comedy|Romance,2002,nan"
4200,6062,Lost in La Mancha ,"Documentary,2002,nan"
4201,6063,May ,"Drama|Horror,2002,doll"
4202,6064,"Harder They Fall, The ","Drama|Film-Noir,1956,nan"
4203,6067,Ordinary Decent Criminal ,"Comedy|Crime,2000,nan"
4204,6070,Tokyo Decadence ,"Drama,Topâzu (1992,nan"
4205,6078,Firefox ,"Action|Sci-Fi|Thriller,1982,nan"
4206,6086,"I, the Jury ","Crime|Drama|Thriller,1982,nan"
4207,6090,Kiss Me Goodbye ,"Comedy,1982,ghosts"
4208,6093,"Last Unicorn, The ","Animation|Children|Fantasy,1982,nan"
4209,6095,Dragon Lord ,"Action,a.k.a. Dragon Strike (Long Xiao Ye (1982,nan"
4210,6100,"Midsummer Night's Sex Comedy, A ","Comedy|Romance,1982,nan"
4211,6101,Missing ,"Drama|Mystery|Thriller,1982,Chile, Drama|Mystery|Thriller,1982,politics, Drama|Mystery|Thriller,1982,South America"
4212,6104,Monty Python Live at the Hollywood Bowl ,"Comedy,1982,spoof"
4213,6107,Night of the Shooting Stars ,"Drama|War,Notte di San Lorenzo, La (1982,World War II"
4214,6111,Paradise ,"Adventure|Romance,1982,nan"
4215,6116,"Pirate Movie, The ","Adventure|Comedy|Musical,1982,nan"
4216,6119,Santa Claus Is a Stinker ,"Comedy,Le Père Noël est une ordure (1982,nan"
4217,6122,Richard Pryor Live on the Sunset Strip ,"Comedy|Documentary,1982,nan"
4218,6123,Sunless ,"Documentary,Sans Soleil (1983,nan"
4219,6124,Savannah Smiles ,"Comedy,1982,nan"
4220,6125,"Secret Policeman's Other Ball, The ","Comedy|Documentary|Musical,1982,nan"
4221,6140,Tenebre ,"Horror|Mystery|Thriller,1982,nan"
4222,6141,They Call Me Bruce? ,"Comedy,a.k.a. A Fistful of Chopsticks (1982,nan"
4223,6143,Trail of the Pink Panther ,"Comedy|Crime,1982,nan"
4224,6145,Venom ,"Horror|Thriller,1982,nan"
4225,6148,White Dog ,"Drama|Horror|Thriller,1982,nan"
4226,6153,Zapped! ,"Comedy|Sci-Fi,1982,nan"
4227,6155,How to Lose a Guy in 10 Days ,"Comedy|Romance,2003,nan"
4228,6156,Shanghai Knights ,"Action|Adventure|Comedy,2003,England"
4229,6157,Daredevil ,"Action|Crime,2003,bad, Action|Crime,2003,Ben Affleck"
4230,6158,"Jungle Book 2, The ","Animation|Children,2003,nan"
4231,6159,All the Real Girls ,"Drama|Romance,2003,adolescence"
4232,6162,Gerry ,"Adventure|Drama,2002,nan"
4233,6163,He Loves Me... He Loves Me Not ,"Romance|Thriller,À la folie... pas du tout (2002,obsession"
4234,6166,Dennis the Menace ,"Comedy,1993,nan"
4235,6169,"Black Stallion Returns, The ","Adventure|Children,1983,nan"
4236,6170,"Black Stallion, The ","Adventure|Children|Drama,1979,horses"
4237,6178,"Patch of Blue, A ","Drama|Romance,1965,blind, Drama|Romance,1965,blindness, Drama|Romance,1965,race"
4238,6181,"Red Badge of Courage, The ","Drama|War,1951,Civil War, Drama|War,1951,Stephen Crane"
4239,6182,"Thrill of It All, The ","Comedy,1963,nan"
4240,6183,Pillow Talk ,"Comedy|Musical|Romance,1959,Day and Hudson, Comedy|Musical|Romance,1959,sexuality"
4241,6184,"Man Who Fell to Earth, The ","Drama|Sci-Fi,1976,nan"
4242,6185,Dark Blue ,"Action|Crime|Drama|Thriller,2003,nan"
4243,6186,Gods and Generals ,"Action|Drama|War,2003,nan"
4244,6187,"Life of David Gale, The ","Crime|Drama|Thriller,2003,nan"
4245,6188,Old School ,"Comedy,2003,comedy, Comedy,2003,Will Ferrell"
4246,6192,Open Hearts ,"Romance,Elsker dig for evigt (2002,nan"
4247,6193,Poolhall Junkies ,"Comedy|Drama|Thriller,2002,nan"
4248,6195,Stone Reader ,"Documentary,2002,books, Documentary,2002,Stones of Summer"
4249,6196,Cradle 2 the Grave ,"Action|Crime|Drama|Thriller,2003,nan"
4250,6197,Spider ,"Drama|Mystery,2002,mental illness"
4251,6201,Lady Jane ,"Drama|Romance,1986,England"
4252,6202,Late Marriage ,"Comedy|Drama|Romance,Hatuna Meuheret (2001,nan"
4253,6203,Life Stinks ,"Comedy,1991,nan"
4254,6204,"Meteor Man, The ","Comedy,1993,nan"
4255,6210,Volcano High ,"Action|Comedy,Whasango (2001,nan"
4256,6212,Bringing Down the House ,"Comedy,2003,nan"
4257,6213,Tears of the Sun ,"Action|Drama|Thriller,2003,nan"
4258,6214,Irreversible ,"Crime|Drama|Mystery|Thriller,Irréversible (2002,dark, Crime|Drama|Mystery|Thriller,Irréversible (2002,disturbing"
4259,6215,Laurel Canyon ,"Drama,2002,nan"
4260,6216,Nowhere in Africa ,"Drama,Nirgendwo in Afrika (2001,World War II"
4261,6217,"Safety of Objects, The ","Drama,2001,nan"
4262,6218,Bend It Like Beckham ,"Comedy|Drama|Romance,2002,soccer"
4263,6219,"Hunted, The ","Action|Drama|Thriller,2003,nan"
4264,6220,Willard ,"Drama|Horror|Thriller,2003,nan"
4265,6222,Prozac Nation ,"Drama,2001,nan"
4266,6223,Spun ,"Comedy|Crime|Drama,2001,nan"
4267,6225,King of Kings ,"Drama,1961,nan"
4268,6228,"Talk of the Town, The ","Comedy|Romance|Thriller,1942,In Netflix queue"
4269,6232,Born Free ,"Adventure|Children|Drama,1966,animal movie, Adventure|Children|Drama,1966,lions"
4270,6234,Equus ,"Drama|Mystery,1977,nan"
4271,6235,Europa Europa ,"Drama|War,Hitlerjunge Salomon (1990,Holocaust, Drama|War,Hitlerjunge Salomon (1990,World War II"
4272,6237,"Glenn Miller Story, The ","Drama,1953,nan"
4273,6238,Green Card ,"Comedy|Drama|Romance,1990,immigrants"
4274,6239,Journey to the Center of the Earth ,"Adventure|Children|Sci-Fi,1959,nan"
4275,6241,Pauline at the Beach ,"Comedy|Drama|Romance,Pauline à la Plage (1983,nan"
4276,6242,Ringu ,"Horror|Mystery|Thriller,Ring (1998,television"
4277,6244,Salaam Bombay! ,"Drama,1988,In Netflix queue"
4278,6245,Sweet Charity ,"Comedy|Drama|Musical|Romance,1969,prostitution"
4279,6246,Talent for the Game ,"Drama,1991,nan"
4280,6249,Boat Trip ,"Comedy,2003,nan"
4281,6250,Dreamcatcher ,"Drama|Horror|Sci-Fi|Thriller,2003,nan"
4282,6251,Piglet's Big Movie ,"Animation|Children,2003,nan"
4283,6252,View from the Top ,"Comedy|Romance,2003,nan"
4284,6254,"Awful Truth, The ","Comedy|Romance,1937,screwball"
4285,6263,Basic ,"Drama|Thriller|War,2003,nan"
4286,6264,"Core, The ","Action|Drama|Sci-Fi|Thriller,2003,nan"
4287,6265,Head of State ,"Comedy,2003,nan"
4288,6266,What a Girl Wants ,"Comedy|Drama|Romance,2003,nan"
4289,6267,Assassination Tango ,"Drama|Thriller,2002,nan"
4290,6268,Raising Victor Vargas ,"Comedy|Drama|Romance,2002,adolescence"
4291,6269,Stevie ,"Documentary,2002,Big Brothers"
4292,6270,Akira Kurosawa's Dreams ,"Drama|Fantasy,Dreams (1990,nan"
4293,6271,Day for Night ,"Comedy|Drama|Romance,La Nuit Américaine (1973,nan"
4294,6273,In a Lonely Place ,"Drama|Film-Noir|Mystery|Romance,1950,L.A."
4295,6279,"Good Thief, The ","Crime|Drama,2002,nan"
4296,6280,"Man Apart, A ","Action|Crime|Drama|Thriller,2003,nan"
4297,6281,Phone Booth ,"Drama|Thriller,2002,crime"
4298,6283,Cowboy Bebop: The Movie ,"Action|Animation|Sci-Fi|Thriller,Cowboy Bebop: Tengoku no Tobira (2001,amazing artwork, Action|Animation|Sci-Fi|Thriller,Cowboy Bebop: Tengoku no Tobira (2001,anime, Action|Animation|Sci-Fi|Thriller,Cowboy Bebop: Tengoku no Tobira (2001,sci-fi"
4299,6285,Levity ,"Drama,2003,nan"
4300,6286,"Man Without a Past, The ","Comedy|Crime|Drama,Mies vailla menneisyyttä (2002,amnesia"
4301,6287,Anger Management ,"Comedy,2003,nan"
4302,6288,Better Luck Tomorrow ,"Crime|Drama,2002,gangs"
4303,6289,Ghosts of the Abyss ,"Documentary|IMAX,2003,Titanic"
4304,6290,House of 1000 Corpses ,"Horror,2003,Rob Zombie"
4305,6291,Lilya 4-Ever ,"Crime|Drama,Lilja 4-ever (2002,prostitution, Crime|Drama,Lilja 4-ever (2002,Depressing, Crime|Drama,Lilja 4-ever (2002,melancholy, Crime|Drama,Lilja 4-ever (2002,sad"
4306,6294,Bulletproof Monk ,"Action|Adventure|Sci-Fi,2003,nan"
4307,6295,Chasing Papi ,"Comedy,a.k.a. Papi Chulo (2003,nan"
4308,6296,"Mighty Wind, A ","Comedy|Musical,2003,mockumentary"
4309,6297,Holes ,"Adventure|Children|Comedy|Mystery,2003,children"
4310,6298,Malibu's Most Wanted ,"Comedy|Crime,2003,nan"
4311,6299,Winged Migration ,"Documentary,Peuple migrateur, Le (2001,birds"
4312,6300,Flickering Lights ,"Action|Comedy|Crime,Blinkende lygter (2000,nan"
4313,6301,Straw Dogs ,"Drama|Thriller,1971,nan"
4314,6302,Beginning of the End ,"Sci-Fi,1957,nan"
4315,6303,"Andromeda Strain, The ","Mystery|Sci-Fi,1971,nan"
4316,6305,Fahrenheit 451 ,"Drama|Sci-Fi,1966,Ray Bradbury"
4317,6306,I Am Trying to Break Your Heart ,"Documentary,2002,nan"
4318,6308,Legal Eagles ,"Comedy|Crime|Romance,1986,lawyers"
4319,6310,Memories of Me ,"Comedy|Drama,1988,nan"
4320,6313,Sibling Rivalry ,"Comedy,1990,nan"
4321,6314,Undercover Blues ,"Comedy|Crime,1993,nan"
4322,6315,Wildcats ,"Comedy,1986,nan"
4323,6316,"Wiz, The ","Adventure|Children|Comedy|Fantasy|Musical,1978,nan"
4324,6319,My Father the Hero ,"Comedy|Drama,Mon père, ce héros. (1991,nan"
4325,6320,Scenes from a Mall ,"Comedy,1991,nan"
4326,6322,Confidence ,"Crime|Thriller,2003,nan"
4327,6323,Identity ,"Crime|Horror|Mystery|Thriller,2003,John Cusack"
4328,6324,It Runs in the Family ,"Comedy|Drama,2003,nan"
4329,6327,"Decade Under the Influence, A ","Documentary,2003,1970s, Documentary,2003,movies"
4330,6329,Manic ,"Drama,2001,nan"
4331,6330,People I Know ,"Crime|Drama,2002,nan"
4332,6331,Spellbound ,"Documentary,2002,spelling bee"
4333,6332,"Lizzie McGuire Movie, The ","Children|Comedy|Romance,2003,nan"
4334,6333,X2: X-Men United ,"Action|Adventure|Sci-Fi|Thriller,2003,Jean Grey, Action|Adventure|Sci-Fi|Thriller,2003,Magneto, Action|Adventure|Sci-Fi|Thriller,2003,Rogue, Action|Adventure|Sci-Fi|Thriller,2003,superhero, Action|Adventure|Sci-Fi|Thriller,2003,Wolverine"
4335,6334,Blue Car ,"Drama,2002,teachers"
4336,6335,"Dancer Upstairs, The ","Crime|Drama|Thriller,2002,nan"
4337,6336,Marooned in Iraq ,"Drama,Gomgashtei dar Aragh (2002,nan"
4338,6337,Owning Mahowny ,"Crime|Drama|Thriller,2003,gambling"
4339,6338,Daddy Day Care ,"Children|Comedy,2003,nan"
4340,6339,Man on the Train ,"Comedy|Drama,Homme du train, L' (2002,trains"
4341,6341,"Shape of Things, The ","Drama,2003,art"
4342,6342,"Trip, The ","Comedy|Drama|Romance,2002,nan"
4343,6344,101 Reykjavik ,"Comedy|Drama|Romance,101 Reykjavík (2000,nan"
4344,6345,"Chorus Line, A ","Comedy|Drama|Musical,1985,nan"
4345,6347,Beat Street ,"Drama|Musical,1984,nan"
4346,6348,Breakin' 2: Electric Boogaloo ,"Musical,1984,nan"
4347,6349,Breakin' ,"Drama|Musical,1984,nan"
4348,6350,Laputa: Castle in the Sky ,"Action|Adventure|Animation|Children|Fantasy|Sci-Fi,Tenkû no shiro Rapyuta (1986,anime"
4349,6357,High Society ,"Comedy|Musical|Romance,1956,nan"
4350,6358,Kiss Me Kate ,"Comedy|Musical|Romance,1953,nan"
4351,6365,"Matrix Reloaded, The ","Action|Adventure|Sci-Fi|Thriller|IMAX,2003,nan"
4352,6367,Down with Love ,"Comedy|Romance,2003,Ewan McGregor, Comedy|Romance,2003,Renee Zellweger, Comedy|Romance,2003,retro"
4353,6368,Cinemania ,"Documentary,2002,movies"
4354,6370,"Spanish Apartment, The ","Comedy|Drama|Romance,L'auberge espagnole (2002,nan"
4355,6371,Pokémon Heroes ,"Animation|Children,2003,nan"
4356,6373,Bruce Almighty ,"Comedy|Drama|Fantasy|Romance,2003,religion, Comedy|Drama|Fantasy|Romance,2003,classic"
4357,6374,"In-Laws, The ","Comedy,2003,nan"
4358,6375,Gigantic ,"Documentary,A Tale of Two Johns (2002,In Netflix queue, Documentary,A Tale of Two Johns (2002,They Might Be Giants"
4359,6376,Respiro ,"Comedy|Drama,2002,nan"
4360,6377,Finding Nemo ,"Adventure|Animation|Children|Comedy,2003,Disney, Adventure|Animation|Children|Comedy,2003,fish, Adventure|Animation|Children|Comedy,2003,heartwarming"
4361,6378,"Italian Job, The ","Action|Crime,2003,heist"
4362,6379,Wrong Turn ,"Horror|Thriller,2003,nan"
4363,6380,Capturing the Friedmans ,"Documentary,2003,child abuse"
4364,6382,Together ,"Drama,Han ni Zai Yiki (2002,nan"
4365,6383,2 Fast 2 Furious ,"Action|Crime|Thriller,Fast and the Furious 2, The (2003,nan"
4366,6385,Whale Rider ,"Drama,2002,Girl Power"
4367,6386,Nevada Smith ,"Western,1966,nan"
4368,6387,Once a Thief ,"Action|Comedy|Crime|Thriller,Zong heng si hai (1991,nan"
4369,6390,Silk Stockings ,"Musical,1957,Ninotchka remake"
4370,6395,"Crazies, The ","Action|Drama|Horror|Sci-Fi|Thriller,a.k.a. Code Name: Trixie (1973,nan"
4371,6400,Murder on a Sunday Morning ,"Documentary,Un coupable idéal (2001,documentary, Documentary,Un coupable idéal (2001,crime"
4372,6402,Siam Sunset ,"Comedy,1999,nan"
4373,6405,Treasure Island ,"Adventure|Children,1950,nan"
4374,6407,"Walk, Don't Run ","Comedy|Romance,1966,Olympics, Comedy|Romance,1966,Tokyo"
4375,6408,Animals are Beautiful People ,"Comedy|Documentary,1974,nan"
4376,6410,Car Wash ,"Comedy,1976,nan"
4377,6412,Destry Rides Again ,"Comedy|Western,1939,nan"
4378,6415,Intervista ,"Comedy|Drama,1987,nan"
4379,6417,Live Wire ,"Action,1992,nan"
4380,6422,Shenandoah ,"Drama|War|Western,1965,Civil War"
4381,6424,Oscar ,"Comedy|Crime|Mystery|Romance,1991,nan"
4382,6425,"6th Man, The ","Comedy,Sixth Man, The (1997,nan"
4383,6427,"Railway Children, The ","Children|Drama,1970,nan"
4384,6428,Two Mules for Sister Sara ,"Comedy|War|Western,1970,nan"
4385,6429,Winchester '73 ,"Western,1950,nan"
4386,6433,"Man with the Movie Camera, The ","Documentary,Chelovek s kino-apparatom (1929,nan"
4387,6434,"Objective, Burma! ","War,1945,nan"
4388,6436,This Boy's Life ,"Drama,1993,nan"
4389,6440,Barton Fink ,"Drama|Thriller,1991,movie business"
4390,6442,Belle époque ,"Comedy|Romance,1992,nan"
4391,6448,"Flight of the Phoenix, The ","Action|Adventure|Drama,1965,nan"
4392,6449,From the Terrace ,"Drama,1960,nan"
4393,6452,"Long, Hot Summer, The ","Drama,1958,In Netflix queue"
4394,6453,Man of Aran ,"Documentary,1934,nan"
4395,6454,Music Box ,"Drama,1989,Nazis"
4396,6460,"Trial, The ","Drama,Procès, Le (1962,nan"
4397,6461,"Unforgiven, The ","Drama|Western,1960,nan"
4398,6464,Good Burger ,"Children|Comedy,1997,nan"
4399,6465,Jubilee ,"Drama,1977,nan"
